@relation train

@attribute Gender numeric
@attribute Own_car numeric
@attribute Own_property numeric
@attribute Num_children numeric
@attribute Income numeric
@attribute Income_type numeric
@attribute Family_status numeric
@attribute Work_phone numeric
@attribute Phone numeric
@attribute Occupation_type numeric
@attribute Age numeric
@attribute Target numeric

@data
0,0,1,0,166,0.028561,0.030985,0,0,0.042595,7,1
0,0,0,0,75,0.047033,0.048571,0,0,0.034364,40,1
1,1,0,0,77,0.026531,0.042885,0,0,0.026651,35,1
0,0,0,0,104,0.028561,0.035929,0,0,0.037414,34,1
0,0,1,0,170,0.047033,0.03179,0,0,0.034364,42,1
1,1,1,0,163,0.047033,0.030788,0,0,0.042457,21,1
0,0,0,0,54,0.047033,0.048571,0,1,0.034364,45,1
0,0,0,1,158,0.028561,0.037599,0,0,0.03184,18,1
1,0,0,1,145,0.028561,0.042885,0,0,0.03184,15,1
0,0,1,0,73,0.028796,0.030788,0,0,0.082739,8,1
0,0,0,0,145,0.028561,0.033483,0,0,0.03184,23,1
1,0,0,1,222,0.032956,0.030788,0,0,0.034574,18,1
0,0,1,2,75,0.031702,0.030788,0,0,0.028427,13,1
0,0,1,1,120,0.026531,0.030788,0,0,0.042457,22,1
0,0,0,0,145,0.028561,0.046701,0,0,0.03139,25,1
0,0,1,0,145,0.031588,0.030788,0,0,0.033071,22,1
0,0,0,0,104,0.040646,0.036937,0,1,0.034466,19,1
0,0,1,0,75,0.028561,0.039899,0,0,0.025166,13,1
0,0,0,1,170,0.033438,0.030788,0,0,0.042726,18,1
1,0,0,1,62,0.030968,0.035481,0,0,0.038338,12,1
0,0,0,0,53,0.047033,0.044889,0,0,0.034364,45,1
0,0,0,0,104,0.030595,0.03212,0,0,0.034364,37,1
0,1,0,0,145,0.028561,0.030788,1,0,0.042457,20,1
1,0,1,0,192,0.034766,0.042885,0,0,0.026694,29,1
0,1,0,1,170,0.034766,0.034574,0,0,0.042576,12,1
1,0,0,0,77,0.047033,0.030788,0,0,0.034364,38,1
0,0,1,1,104,0.032698,0.036714,0,0,0.039859,19,1
0,0,0,0,158,0.032043,0.030788,0,0,0.027782,9,1
0,0,0,0,77,0.047033,0.032206,0,0,0.034364,38,1
0,0,1,0,120,0.041976,0.030788,0,1,0.027638,13,1
0,0,1,0,104,0.027002,0.042885,0,0,0.040579,9,1
0,0,0,0,145,0.047033,0.030788,0,0,0.034364,39,1
0,0,1,0,77,0.047033,0.030788,0,1,0.034364,39,1
0,0,1,1,42,0.031706,0.030788,0,1,0.027174,26,1
0,0,1,0,41,0.034766,0.037599,0,1,0.042457,31,1
0,0,0,1,96,0.028561,0.030788,0,0,0.034966,11,1
1,0,1,0,170,0.047033,0.035281,0,0,0.034364,42,1
1,1,1,1,104,0.028561,0.034236,0,0,0.03466,31,1
0,0,0,1,41,0.030041,0.030788,0,0,0.024184,9,1
0,0,1,0,120,0.029564,0.023875,0,1,0.033956,15,1
0,0,1,0,145,0.047033,0.030788,0,0,0.034364,38,1
0,0,0,0,43,0.029951,0.030788,0,0,0.027972,17,1
0,1,1,0,192,0.026531,0.030788,0,0,0.03466,24,1
0,1,0,1,104,0.028561,0.030788,1,0,0.022635,23,1
0,1,0,0,202,0.033455,0.030788,0,0,0.033831,15,1
1,1,0,0,75,0.028561,0.030788,0,0,0.035363,27,1
1,1,1,1,230,0.034766,0.036106,0,1,0.042457,29,1
0,0,0,0,92,0.02707,0.032599,0,0,0.034364,26,1
0,1,0,0,170,0.030283,0.034146,0,0,0.040292,27,1
0,0,0,0,170,0.028561,0.048005,0,0,0.035013,32,1
0,0,0,0,120,0.026545,0.030913,0,0,0.034341,29,1
1,0,1,0,197,0.034067,0.041523,0,0,0.033066,6,1
0,1,1,0,104,0.028561,0.030788,0,1,0.042726,24,1
0,0,1,0,145,0.047033,0.030788,0,0,0.034364,31,1
0,0,1,0,121,0.047033,0.025782,0,0,0.034364,41,1
0,0,0,0,145,0.028561,0.033487,0,0,0.032403,23,1
0,0,1,0,158,0.028561,0.04238,0,0,0.042457,18,1
1,1,1,0,170,0.028561,0.030788,0,0,0.026651,29,1
1,0,1,0,192,0.028561,0.033598,0,0,0.03184,26,1
0,0,1,0,120,0.047033,0.030788,0,1,0.027638,13,1
0,0,1,0,93,0.026779,0.030788,0,0,0.0344,27,1
0,0,0,0,104,0.034766,0.030788,0,1,0.03466,21,1
0,0,1,0,41,0.034699,0.037656,0,0,0.042343,30,1
0,1,1,0,145,0.045845,0.030788,0,0,0.034393,31,1
0,1,0,0,170,0.03208,0.03765,0,0,0.038035,27,1
0,0,1,0,120,0.029407,0.030788,0,1,0.034056,11,1
0,1,0,1,104,0.028561,0.030788,1,0,0.022635,23,1
1,0,1,0,158,0.034766,0.03562,0,0,0.041061,13,1
0,1,1,0,77,0.047033,0.030788,0,1,0.034364,34,1
0,0,0,0,192,0.028561,0.030788,0,1,0.032219,31,1
0,0,0,0,120,0.02813,0.030788,1,0,0.032376,29,1
1,1,1,0,163,0.047033,0.030788,0,0,0.042457,21,1
0,0,1,0,41,0.031932,0.030788,0,0,0.033395,32,1
1,0,0,1,145,0.028561,0.042885,0,0,0.03184,15,1
0,0,0,0,145,0.028561,0.042885,0,0,0.033012,24,1
1,0,0,0,215,0.028561,0.035865,0,0,0.029614,7,1
0,1,0,0,170,0.034766,0.04242,0,0,0.042703,12,1
0,0,0,0,145,0.028561,0.043074,0,0,0.031818,24,1
0,0,1,0,170,0.034766,0.030318,0,0,0.041328,12,1
0,0,0,0,104,0.033865,0.030788,0,0,0.034617,21,1
1,0,0,1,96,0.030326,0.028442,0,0,0.034364,11,1
0,0,0,0,192,0.028561,0.030788,0,1,0.029356,31,1
1,0,0,1,212,0.028992,0.030788,0,0,0.03464,10,1
1,0,0,1,145,0.028561,0.042885,0,0,0.03184,15,1
0,0,0,0,179,0.034763,0.030788,0,0,0.035362,32,1
0,0,0,0,77,0.047033,0.042885,0,0,0.034364,38,1
0,1,1,0,77,0.047033,0.030788,0,1,0.034364,34,1
0,0,1,0,145,0.026848,0.030788,0,0,0.042684,7,1
0,0,1,0,44,0.028561,0.030788,0,1,0.03184,29,1
1,0,0,1,145,0.028561,0.042885,0,0,0.03184,15,1
1,0,0,1,222,0.028977,0.030788,0,0,0.034384,14,1
0,0,1,0,60,0.047033,0.041669,0,0,0.034364,38,1
1,0,1,0,158,0.034766,0.033935,0,0,0.039873,13,1
0,0,1,0,201,0.028561,0.030788,0,0,0.035482,27,1
0,0,1,0,89,0.033389,0.035436,0,0,0.028699,36,1
1,1,1,1,104,0.028561,0.032066,0,0,0.03466,31,1
1,0,1,0,94,0.033656,0.026181,0,0,0.034417,14,1
1,1,0,0,230,0.034766,0.033744,1,1,0.029998,23,1
0,0,1,0,200,0.028561,0.030788,0,0,0.042726,31,1
0,0,1,0,77,0.047033,0.030788,0,1,0.034364,39,1
0,0,0,0,192,0.028294,0.030788,1,0,0.034621,24,1
0,0,0,0,75,0.047033,0.048571,0,0,0.034364,40,1
1,0,0,1,145,0.028561,0.042885,0,0,0.03184,15,1
0,0,0,0,77,0.034766,0.030788,0,0,0.034577,34,1
0,0,0,0,42,0.047033,0.041988,0,0,0.034364,43,1
0,0,1,0,94,0.026569,0.030788,0,0,0.034316,26,1
0,0,0,1,145,0.028561,0.030788,1,1,0.038637,9,1
0,1,0,1,192,0.028561,0.022543,0,0,0.03184,13,1
0,0,0,0,196,0.028277,0.030788,0,0,0.026996,36,1
0,0,0,0,154,0.028561,0.040835,0,0,0.027566,28,1
0,0,1,1,120,0.027432,0.030788,0,0,0.038864,22,1
1,1,1,1,230,0.034766,0.031453,0,1,0.042457,29,1
0,0,0,0,52,0.047033,0.034803,0,0,0.034364,38,1
0,0,1,0,198,0.047033,0.027435,0,0,0.034364,40,1
0,1,1,0,170,0.028561,0.030788,0,0,0.026899,28,1
1,0,1,0,170,0.047033,0.032984,0,0,0.034364,42,1
0,0,0,2,170,0.028561,0.030788,0,0,0.037984,16,1
0,0,0,0,73,0.047033,0.034074,0,0,0.034364,40,1
0,0,0,0,170,0.028561,0.047433,0,0,0.024478,31,1
1,0,0,0,132,0.034766,0.042885,1,1,0.042726,11,1
0,0,0,0,120,0.028561,0.040978,0,0,0.03266,29,1
0,0,0,1,179,0.028561,0.030788,0,0,0.03184,28,1
1,0,0,1,120,0.028561,0.030788,0,0,0.026651,24,1
1,0,1,0,39,0.047033,0.030788,0,0,0.034364,37,1
1,0,0,0,132,0.034766,0.042885,1,1,0.042726,11,1
0,1,0,0,202,0.036905,0.030788,1,1,0.034364,17,1
0,0,1,1,170,0.028561,0.030788,0,1,0.042611,17,1
0,0,1,0,192,0.028561,0.042885,0,0,0.022635,8,1
0,0,0,0,77,0.028561,0.042181,0,0,0.031541,5,1
1,0,0,0,77,0.047033,0.030788,0,0,0.034364,38,1
0,0,0,0,62,0.028561,0.039277,1,0,0.026945,8,1
1,0,1,0,94,0.032044,0.031467,0,0,0.034494,16,1
0,0,1,0,118,0.033034,0.030788,0,0,0.032451,34,1
1,0,1,1,120,0.028561,0.030788,0,0,0.034364,22,1
0,0,0,0,170,0.028561,0.045736,0,0,0.027224,31,1
0,0,1,0,41,0.028168,0.030788,0,0,0.034364,34,1
0,0,0,0,156,0.028561,0.030788,0,0,0.037676,19,1
0,0,1,0,200,0.047033,0.030788,0,0,0.034364,39,1
0,0,0,0,124,0.047033,0.030788,0,0,0.034364,36,1
0,0,0,0,77,0.028561,0.022543,0,0,0.032681,22,1
0,0,1,0,158,0.028561,0.030788,0,0,0.042551,19,1
0,0,0,0,62,0.047033,0.040052,0,0,0.034364,37,1
1,0,0,0,77,0.031336,0.035826,0,0,0.031735,35,1
0,0,0,0,192,0.032286,0.03805,0,0,0.025072,29,1
0,0,1,0,41,0.034766,0.031895,0,0,0.034442,31,1
1,1,1,0,94,0.028561,0.042885,1,0,0.03466,19,1
0,0,1,0,194,0.028876,0.031403,0,0,0.022842,29,1
0,0,0,0,121,0.034888,0.030788,0,0,0.032705,34,1
0,0,0,0,73,0.047033,0.030788,0,0,0.034364,42,1
0,0,1,0,104,0.026531,0.042885,0,0,0.042457,9,1
0,0,1,0,120,0.038803,0.030788,0,1,0.027638,13,1
1,1,1,1,230,0.043489,0.030788,0,1,0.042457,29,1
0,0,0,0,177,0.029526,0.030788,0,0,0.032388,32,1
0,1,0,0,105,0.028561,0.029115,0,0,0.032352,6,1
0,0,0,0,73,0.047033,0.030788,0,0,0.034364,42,1
0,0,1,1,145,0.028561,0.041187,0,0,0.032651,14,1
0,0,1,0,51,0.047033,0.037599,0,0,0.034364,38,1
1,1,1,1,230,0.03499,0.042664,0,1,0.042457,29,1
0,0,0,0,170,0.034766,0.031304,0,0,0.042457,12,1
0,0,0,0,104,0.047033,0.03952,0,0,0.034364,38,1
1,1,1,1,230,0.047033,0.030788,0,1,0.042457,29,1
1,1,0,1,104,0.029318,0.032265,0,0,0.034056,13,1
0,0,1,0,158,0.028561,0.033707,0,0,0.034007,8,1
0,0,0,0,104,0.028595,0.042818,0,0,0.03184,8,1
0,0,0,0,170,0.047033,0.043373,0,0,0.034364,43,1
0,0,1,0,158,0.028561,0.030788,0,0,0.04261,20,1
0,0,1,0,43,0.028775,0.031023,0,1,0.032207,29,1
0,0,0,1,104,0.029404,0.031714,0,0,0.03185,12,1
0,0,0,0,89,0.028561,0.030788,0,0,0.028339,7,1
1,0,1,0,192,0.028561,0.036156,0,0,0.03184,26,1
1,0,0,0,233,0.034766,0.030788,0,0,0.039173,31,1
1,1,1,0,170,0.028561,0.042885,0,0,0.03466,7,1
0,0,1,0,77,0.039793,0.030788,0,0,0.034954,34,1
1,0,0,0,170,0.028561,0.048571,0,0,0.035363,33,1
0,0,0,0,192,0.029835,0.035641,0,0,0.028774,11,1
0,0,0,0,32,0.04046,0.030788,0,0,0.036959,34,1
1,0,0,0,132,0.034766,0.042885,1,1,0.042726,11,1
0,0,0,0,104,0.028561,0.041077,0,0,0.031997,9,1
0,1,0,1,192,0.028561,0.026976,0,0,0.02913,14,1
0,0,0,0,41,0.034766,0.037599,0,1,0.042457,31,1
0,1,1,0,104,0.028561,0.038297,0,0,0.033077,30,1
0,0,0,0,41,0.034766,0.037599,0,1,0.042457,31,1
0,0,1,0,188,0.029568,0.03525,0,0,0.031722,28,1
0,0,1,0,120,0.034766,0.030788,0,1,0.027638,13,1
0,0,1,0,51,0.041322,0.039233,0,0,0.034364,36,1
0,1,1,0,170,0.028561,0.030788,0,0,0.034927,27,1
0,0,0,0,104,0.031611,0.030788,0,1,0.030589,21,1
0,0,1,2,104,0.034766,0.022543,1,0,0.022635,7,1
1,1,1,1,230,0.034766,0.038595,0,1,0.042457,29,1
0,0,0,0,54,0.047033,0.048571,0,1,0.034364,45,1
0,0,0,0,104,0.028561,0.042696,0,0,0.031856,9,1
0,0,1,0,89,0.046549,0.048106,0,0,0.034372,37,1
1,1,1,0,197,0.028561,0.030788,0,0,0.026651,37,1
0,0,0,0,104,0.028561,0.030788,0,0,0.034683,36,1
0,0,1,1,77,0.034459,0.030788,0,0,0.023142,13,1
0,0,0,0,54,0.047033,0.048571,0,1,0.034364,45,1
0,0,0,0,88,0.044653,0.04628,0,0,0.034364,37,1
1,1,0,0,158,0.028561,0.030788,0,0,0.03184,17,1
0,1,1,0,192,0.026531,0.030788,0,0,0.03466,24,1
0,0,0,0,192,0.02677,0.029815,0,0,0.032763,11,1
0,0,1,1,120,0.0392,0.042885,0,1,0.084967,22,1
1,0,0,0,120,0.028561,0.030788,1,0,0.03184,30,1
1,0,1,0,94,0.028825,0.042018,0,0,0.034648,18,1
0,0,0,0,73,0.047033,0.030788,0,0,0.034364,42,1
0,0,0,0,104,0.028782,0.048358,0,1,0.034657,19,1
1,0,1,0,197,0.032088,0.037665,0,0,0.036538,7,1
0,0,1,0,44,0.028561,0.030788,0,0,0.031861,28,1
0,1,0,1,170,0.034766,0.037599,0,0,0.042457,12,1
0,0,1,0,89,0.031748,0.033857,0,0,0.034609,32,1
0,0,0,0,192,0.027575,0.026546,0,0,0.032348,12,1
1,0,0,0,120,0.028561,0.030788,1,0,0.03184,30,1
0,0,0,0,132,0.033979,0.041351,1,1,0.042692,12,1
0,0,0,0,170,0.028561,0.045471,0,0,0.033442,31,1
0,0,1,0,158,0.028386,0.032318,0,0,0.042007,21,1
0,1,0,0,104,0.028561,0.024685,0,0,0.025027,6,1
1,0,1,0,192,0.028561,0.030788,0,0,0.03184,25,1
1,0,0,1,120,0.028561,0.030788,0,0,0.033344,22,1
0,0,1,0,170,0.047033,0.038347,0,0,0.034364,42,1
0,0,0,0,145,0.028561,0.040168,0,0,0.03184,23,1
0,0,1,0,145,0.028488,0.030788,0,0,0.042466,8,1
0,0,1,0,168,0.028561,0.038281,0,0,0.03773,7,1
0,0,1,0,197,0.03309,0.030788,0,0,0.028542,37,1
0,0,1,0,145,0.044544,0.030788,0,0,0.034424,32,1
0,1,1,0,186,0.034766,0.03987,1,0,0.032887,10,1
0,0,0,0,158,0.034766,0.02757,0,0,0.026228,10,1
0,0,0,0,104,0.030076,0.031781,0,0,0.034364,37,1
0,1,1,0,186,0.034766,0.030788,1,0,0.032887,10,1
1,0,1,1,145,0.028561,0.042885,0,0,0.03184,15,1
1,0,0,0,61,0.03413,0.023179,0,0,0.081688,24,1
1,0,1,0,62,0.047033,0.030788,0,0,0.034364,31,1
0,0,0,0,62,0.046648,0.030788,0,0,0.034204,30,1
0,0,0,0,104,0.03964,0.038044,0,0,0.034364,37,1
0,0,0,0,179,0.034622,0.030788,0,0,0.035282,32,1
0,0,1,1,120,0.034766,0.030788,1,1,0.03184,15,1
0,1,1,0,170,0.028561,0.030788,0,0,0.038219,27,1
0,0,1,1,120,0.043904,0.042885,0,1,0.084967,22,1
0,0,0,0,120,0.028561,0.030788,0,0,0.031911,28,1
1,0,0,0,120,0.028561,0.030788,0,0,0.03184,29,1
0,1,1,0,170,0.028561,0.030788,0,0,0.036627,27,1
0,0,0,0,73,0.047033,0.030788,0,0,0.034364,42,1
0,0,1,0,200,0.028561,0.030788,0,0,0.041256,30,1
0,0,1,0,170,0.047033,0.042885,0,0,0.034364,43,1
0,0,0,1,94,0.028561,0.030788,0,0,0.041596,12,1
1,0,0,1,104,0.030701,0.034961,0,0,0.033493,15,1
0,0,0,0,104,0.026692,0.042885,0,0,0.041611,9,1
0,0,0,0,155,0.028561,0.030788,0,0,0.033293,20,1
0,0,1,0,47,0.047033,0.030788,0,0,0.034364,44,1
0,1,1,0,192,0.026531,0.030788,0,0,0.03466,24,1
0,0,0,0,76,0.028561,0.022699,0,0,0.032934,23,1
0,0,1,0,200,0.028561,0.030788,0,0,0.042726,31,1
1,1,0,0,145,0.034766,0.042885,1,1,0.026651,6,1
0,0,1,0,42,0.030835,0.033284,0,1,0.035731,29,1
0,0,1,0,104,0.026531,0.042885,0,0,0.042457,9,1
0,0,1,0,120,0.029834,0.024235,0,1,0.033846,15,1
0,0,1,0,70,0.047033,0.037599,0,0,0.034364,47,1
0,0,1,0,94,0.028561,0.042885,0,0,0.0219,21,1
0,1,0,0,75,0.02923,0.031522,0,0,0.034531,27,1
0,1,1,0,192,0.026531,0.030788,0,0,0.03466,24,1
1,0,1,1,120,0.028561,0.030788,0,0,0.034364,22,1
1,0,0,0,158,0.028561,0.030788,0,0,0.03184,17,1
0,1,1,0,186,0.034766,0.037592,1,0,0.032887,10,1
0,0,0,0,104,0.028561,0.046519,1,0,0.030778,23,1
0,0,0,0,104,0.034766,0.030788,0,1,0.03466,21,1
0,0,1,0,170,0.047033,0.030788,0,1,0.034364,39,1
0,1,1,0,104,0.028561,0.030788,0,1,0.042726,24,1
1,0,0,1,145,0.028561,0.035705,1,1,0.03184,9,1
0,0,0,2,170,0.032627,0.030788,0,0,0.037185,19,1
0,0,0,0,145,0.028561,0.047072,0,0,0.031346,25,1
0,0,1,1,120,0.027811,0.030788,0,0,0.037354,22,1
0,0,1,0,167,0.028561,0.035469,0,0,0.039605,7,1
0,0,1,0,170,0.047033,0.030788,0,1,0.034364,39,1
0,0,0,0,62,0.033258,0.039945,0,1,0.030819,9,1
0,0,0,0,88,0.028561,0.030788,0,0,0.034604,31,1
0,0,0,0,170,0.028561,0.047557,0,0,0.034735,32,1
0,1,1,0,62,0.028561,0.030788,1,0,0.027954,31,1
0,0,1,1,104,0.028561,0.030788,0,0,0.033679,16,1
0,0,1,2,41,0.034036,0.030788,0,1,0.023718,25,1
1,1,0,0,158,0.028561,0.030788,0,0,0.03184,17,1
0,0,0,1,145,0.028561,0.030788,1,1,0.03798,9,1
0,0,1,1,120,0.037852,0.042885,0,1,0.084967,22,1
0,0,1,0,120,0.033377,0.028638,0,0,0.032498,35,1
0,0,0,0,104,0.04193,0.030788,0,0,0.034364,37,1
1,0,1,0,197,0.028561,0.030788,0,0,0.042726,10,1
0,1,1,0,186,0.034766,0.037696,1,0,0.032887,10,1
0,0,0,0,51,0.047033,0.037123,0,0,0.034364,38,1
0,0,1,0,41,0.034766,0.035803,0,0,0.039934,31,1
0,0,0,0,120,0.029288,0.030788,0,0,0.032136,33,1
0,1,1,0,192,0.026531,0.030788,0,0,0.03466,24,1
1,0,0,0,77,0.028574,0.039884,0,0,0.028812,35,1
1,1,1,1,104,0.028561,0.040847,0,0,0.03466,31,1
0,0,1,0,77,0.047033,0.033059,0,0,0.034364,35,1
0,0,0,0,75,0.047033,0.048571,0,0,0.034364,40,1
1,0,1,0,170,0.047033,0.043487,0,0,0.034364,42,1
0,0,0,0,104,0.033671,0.030788,0,1,0.033247,21,1
0,0,0,0,104,0.028561,0.042885,0,0,0.03184,9,1
0,0,0,1,77,0.02976,0.036282,0,0,0.030061,12,1
0,0,1,0,41,0.03337,0.038788,0,0,0.040068,30,1
1,1,0,1,145,0.034766,0.030788,0,0,0.031302,20,1
0,0,1,0,170,0.047033,0.030788,0,0,0.034364,40,1
0,0,1,0,77,0.047033,0.030788,0,1,0.034364,39,1
0,0,1,0,70,0.047033,0.037599,0,0,0.034364,47,1
0,0,0,2,170,0.034231,0.030788,0,0,0.042183,19,1
0,0,1,0,77,0.047033,0.030788,0,1,0.034364,39,1
0,0,0,0,62,0.028561,0.036312,1,0,0.028981,32,1
0,0,1,4,145,0.034766,0.030788,0,0,0.042457,27,1
0,0,0,0,145,0.028561,0.039671,0,0,0.03184,23,1
0,0,1,0,46,0.047033,0.030788,0,0,0.034364,44,1
0,0,0,0,120,0.027677,0.040833,0,0,0.032559,29,1
0,0,1,2,145,0.028561,0.037599,1,0,0.034364,13,1
0,0,0,0,192,0.029436,0.035056,0,0,0.02927,11,1
0,0,0,0,86,0.028561,0.030788,0,0,0.031042,36,1
1,0,0,1,145,0.028561,0.030788,1,0,0.033236,8,1
0,0,0,0,51,0.047033,0.033505,0,0,0.034364,45,1
0,0,0,0,120,0.028561,0.044465,0,0,0.031975,29,1
0,0,1,1,41,0.034766,0.030788,0,0,0.028453,6,1
0,0,0,1,170,0.03023,0.030788,0,0,0.042726,18,1
0,1,0,0,202,0.045931,0.030788,1,1,0.034364,17,1
1,0,0,0,77,0.047033,0.030788,0,0,0.034364,38,1
0,0,0,0,158,0.028561,0.037599,0,0,0.033265,18,1
0,0,1,0,170,0.047033,0.043361,0,0,0.034364,42,1
0,0,1,0,77,0.047033,0.030788,0,1,0.034364,39,1
0,1,0,1,192,0.028561,0.02732,0,0,0.02892,14,1
0,0,1,0,39,0.040253,0.030788,0,0,0.034364,36,1
1,0,1,0,158,0.034766,0.028204,0,0,0.035832,12,1
0,0,1,0,104,0.028561,0.030788,0,0,0.03569,24,1
0,0,1,4,145,0.034766,0.030788,0,0,0.042457,27,1
0,1,0,0,192,0.028561,0.030788,0,1,0.022635,30,1
0,1,0,0,104,0.028561,0.030788,0,0,0.034802,23,1
0,1,0,0,107,0.028561,0.026365,0,0,0.033194,6,1
0,1,1,0,158,0.030267,0.030788,0,0,0.042701,21,1
1,0,0,0,158,0.028561,0.042885,0,0,0.034364,15,1
0,0,1,1,41,0.034766,0.030788,0,0,0.032887,31,1
0,0,1,0,197,0.03308,0.030788,0,0,0.028538,37,1
1,0,1,0,158,0.034766,0.033647,0,0,0.03967,13,1
0,0,1,0,145,0.047033,0.030788,0,0,0.034364,39,1
1,1,1,0,158,0.034766,0.022543,0,0,0.03184,12,1
0,1,0,1,122,0.03928,0.030788,1,0,0.03664,7,1
0,0,1,1,120,0.034766,0.030788,1,1,0.03184,15,1
0,0,0,0,170,0.034766,0.036012,0,0,0.042457,12,1
0,0,1,0,145,0.047033,0.030788,0,0,0.034364,31,1
0,1,0,2,41,0.028561,0.030788,1,0,0.022635,11,1
0,0,1,0,70,0.047033,0.037599,0,0,0.034364,47,1
1,1,0,1,104,0.027614,0.030788,0,0,0.036791,5,1
1,1,1,0,94,0.028561,0.042885,1,0,0.03466,19,1
0,1,0,0,104,0.028561,0.030788,0,0,0.032728,22,1
0,0,0,0,170,0.034766,0.034175,0,0,0.042457,12,1
0,0,1,2,104,0.030027,0.030788,0,0,0.036276,18,1
1,0,1,0,197,0.028778,0.031211,0,0,0.042346,9,1
1,0,0,0,132,0.029296,0.042885,0,0,0.033131,7,1
0,0,1,1,181,0.028102,0.030788,0,0,0.032477,27,1
0,0,1,0,197,0.028951,0.030788,0,0,0.026814,37,1
0,0,0,0,104,0.028561,0.030788,0,0,0.034454,36,1
0,0,1,0,43,0.029473,0.030788,0,1,0.030487,28,1
0,0,0,2,170,0.03391,0.030788,0,0,0.041857,19,1
1,0,0,0,203,0.030471,0.030788,0,0,0.03466,27,1
0,0,1,0,70,0.047033,0.037599,0,0,0.034364,47,1
1,0,0,1,145,0.034081,0.030788,0,0,0.03184,9,1
0,0,1,0,41,0.034054,0.032175,0,0,0.032767,30,1
0,0,0,0,120,0.028843,0.030788,0,0,0.031955,33,1
0,0,0,0,104,0.032009,0.030788,0,0,0.034529,21,1
0,1,0,0,104,0.028561,0.030788,0,0,0.042601,23,1
0,0,1,0,198,0.038642,0.030788,0,0,0.03086,38,1
1,1,0,0,230,0.034766,0.035667,1,1,0.032175,23,1
0,0,0,1,145,0.028561,0.043069,0,0,0.03426,25,1
1,0,0,1,57,0.026531,0.030788,0,0,0.042457,21,1
0,0,0,0,115,0.047033,0.030788,0,0,0.034364,37,1
0,0,1,1,145,0.028561,0.030788,1,0,0.038833,8,1
0,1,0,1,41,0.028561,0.030788,1,0,0.023557,12,1
1,0,1,1,158,0.034766,0.037599,0,1,0.042457,14,1
0,0,1,4,145,0.034766,0.030788,0,0,0.042457,27,1
1,0,0,1,145,0.028561,0.042885,0,0,0.03184,15,1
1,0,1,0,120,0.028561,0.030788,0,0,0.039097,22,1
0,0,0,0,145,0.028561,0.044609,0,0,0.031637,24,1
0,0,0,0,120,0.031874,0.030788,0,0,0.033188,32,1
1,1,1,0,155,0.028561,0.030788,1,1,0.03184,31,1
1,0,0,0,77,0.027542,0.0414,0,0,0.02772,35,1
0,0,1,0,192,0.028561,0.042885,0,0,0.022635,8,1
0,0,1,1,120,0.026531,0.030788,0,0,0.042457,22,1
0,1,0,0,104,0.028561,0.030788,0,0,0.030045,23,1
0,1,1,0,77,0.047033,0.030788,0,1,0.034364,34,1
0,0,0,0,104,0.028313,0.042885,0,0,0.033133,9,1
1,0,0,0,239,0.034766,0.030788,0,0,0.03466,34,1
0,0,0,0,73,0.047033,0.030788,0,0,0.034364,41,1
1,0,1,0,39,0.047033,0.030788,0,0,0.034364,37,1
0,0,0,0,53,0.047033,0.043229,0,0,0.034364,45,1
0,0,0,1,192,0.026769,0.041467,0,0,0.041543,7,1
0,0,1,0,76,0.028561,0.032524,0,0,0.031415,13,1
0,0,1,1,170,0.028561,0.030788,0,1,0.042637,17,1
0,0,1,0,41,0.030982,0.040822,0,0,0.035983,29,1
1,1,0,1,222,0.034766,0.030788,0,1,0.03466,20,1
0,0,1,0,104,0.046701,0.022677,0,0,0.034495,32,1
0,0,1,0,145,0.047033,0.030788,0,0,0.034364,31,1
1,0,0,1,145,0.028561,0.042885,0,0,0.03184,15,1
0,0,1,0,77,0.047033,0.030788,0,1,0.034364,39,1
1,0,0,1,228,0.038678,0.030788,0,0,0.034364,8,1
0,0,0,0,53,0.047033,0.032818,0,0,0.034364,38,1
1,0,0,0,104,0.028561,0.030788,0,0,0.035128,18,1
1,0,1,0,120,0.028561,0.030788,0,0,0.041097,22,1
1,1,0,0,145,0.030977,0.037319,0,0,0.034047,6,1
1,1,1,0,145,0.047033,0.030788,0,0,0.034364,31,1
1,1,1,1,230,0.043432,0.034339,0,1,0.042457,29,1
0,0,1,0,104,0.042186,0.024706,0,0,0.034626,32,1
0,0,1,0,171,0.047033,0.041289,0,0,0.034364,43,1
1,1,1,1,230,0.034766,0.030788,0,1,0.035669,28,1
0,0,0,0,145,0.028561,0.045668,0,0,0.031512,24,1
0,0,1,0,158,0.028561,0.03917,0,0,0.04254,19,1
1,0,0,1,145,0.028561,0.042885,0,0,0.03184,15,1
1,0,0,1,57,0.026531,0.030788,0,0,0.042457,21,1
0,0,0,0,158,0.028561,0.037583,0,0,0.03184,17,1
1,0,0,0,170,0.034766,0.030788,0,0,0.043785,14,1
0,0,0,0,117,0.047033,0.030788,0,0,0.034364,39,1
0,0,0,0,89,0.028561,0.034526,0,0,0.034498,27,1
0,0,1,0,120,0.034766,0.030788,0,1,0.027638,13,1
0,1,1,1,189,0.028561,0.030788,0,0,0.032887,10,1
0,0,1,0,104,0.028561,0.048571,0,1,0.03466,19,1
0,0,1,0,145,0.028561,0.048571,1,1,0.031169,26,1
1,1,1,1,230,0.03647,0.041204,0,1,0.042457,29,1
1,0,0,0,170,0.028561,0.048571,0,0,0.035363,33,1
0,0,0,0,158,0.034766,0.025281,0,0,0.028784,11,1
